source,target,time,type
58117,84822,64583,r
68389,79458,64583,r
84585,75386,64584,m
7140,87449,64584,m
70947,87493,64584,r
64301,79761,64584,r
91590,75153,64584,m
91590,62258,64584,m
109570,84117,64585,r
105816,84906,64587,r
71192,84117,64587,r
102827,88506,64587,r
37204,80612,64590,m
62503,80075,64590,r
85167,84822,64591,r
78031,8774,64592,m
49649,79761,64593,r
24830,82143,64594,r
81563,108184,64594,m
35279,84117,64597,r
103909,88506,64597,r
113028,86881,64598,r
55859,84822,64599,r
29187,79761,64599,r
82143,24830,64601,m
49033,85629,64602,m
78632,75386,64603,m
86670,79761,64605,r
115812,84822,64607,r
116710,76571,64607,r
83490,107578,64609,m
100867,5884,64609,r
79490,112159,64610,m
84354,75153,64610,m
109510,79802,64613,r
112073,88717,64613,r
66936,75729,64613,m
53117,84822,64613,r
16255,74567,64614,r
79572,42219,64615,m
22506,79761,64615,r
82293,82249,64615,m
82293,82567,64615,m
49831,74325,64616,r
81416,75386,64617,m
31467,84117,64618,r
9197,75386,64618,m
31953,84117,64618,r
15186,84117,64619,r
34710,75386,64619,m
66022,79933,64620,r
79156,54438,64620,m
79156,40548,64620,m
22311,80612,64621,m
12409,74325,64622,r
31631,78834,64622,r
86438,79761,64622,r
71459,79753,64622,r
99015,75077,64622,r
81725,80734,64623,m
41924,74325,64624,r
79857,79072,64626,m
80734,80735,64626,m
99015,75077,64627,r
4581,74325,64627,r
76229,22014,64627,m
51213,82579,64627,m
80192,82177,64627,m
78700,52013,64628,m
70355,76571,64629,r
67778,75386,64629,m
55871,82030,64630,m
22094,74325,64631,r
95178,75386,64632,m
70377,74325,64633,r
16202,75281,64633,r
79150,11936,64633,m
30424,85255,64636,r
7419,74325,64637,r
22209,78528,64638,r
57138,79933,64639,r
57573,85039,64639,m
57573,6687,64639,m
34217,74325,64639,r
6555,79753,64639,r
65572,87948,64641,r
12377,88717,64641,r
92986,75153,64642,m
70879,75729,64642,m
51471,85255,64643,r
84985,74325,64644,r
89826,75281,64644,r
82169,2514,64645,m
85758,24163,64646,m
85758,24163,64646,m
65796,81287,64646,r
12409,74325,64647,r
42547,75153,64647,m
65639,82396,64647,r
84343,36932,64648,m
34486,75386,64649,m
34486,60521,64649,m
112159,79490,64649,r
41917,75692,64649,r
80288,78249,64651,r
103127,82143,64651,r
24501,74325,64651,r
59232,113748,64652,r
51433,86708,64652,r
65796,81287,64652,r
80192,41535,64652,m
53830,88717,64653,r
28662,87318,64653,r
78765,52162,64654,m
78765,21569,64654,m
104330,74534,64654,r
78765,70697,64654,m
44810,79761,64656,r
56298,74534,64656,r
65796,81287,64657,r
64347,79917,64658,m
47167,80836,64658,m
75852,5846,64658,m
49831,74325,64660,r
10875,84117,64660,r
82567,82249,64661,m
82567,82293,64661,m
34584,79305,64661,r
84615,8826,64662,m
106875,86281,64662,m
41062,81559,64663,r
103004,62258,64664,m
103004,75153,64664,m
104337,74534,64664,r
41062,81559,64665,r
49408,74325,64665,r
115287,81203,64665,r
32576,79753,64669,r
60136,74325,64669,r
98597,79490,64669,r
84477,76250,64669,r
80192,99697,64669,m
55871,82030,64671,m
102963,62258,64672,m
102963,75153,64672,m
84477,76250,64673,r
27702,74716,64673,m
50713,85255,64674,r
86848,88717,64675,r
98597,79490,64676,r
70947,87493,64676,r
80734,81725,64677,m
10892,79761,64677,r
33418,37828,64678,m
26590,79166,64679,m
22810,88717,64679,r
84728,114044,64679,m
48953,80612,64680,m
90757,85758,64680,r
15746,84822,64680,r
80612,22311,64681,m
7118,84297,64681,r
78100,79933,64682,r
85643,93199,64683,m
59006,81287,64683,r
2408,88717,64684,r
42613,81499,64684,r
58346,85255,64684,r
85453,54853,64684,m
108184,81563,64684,m
42424,76250,64685,r
109345,79753,64685,r
12146,74325,64687,r
40095,84822,64687,r
21014,74534,64688,r
114037,79122,64688,r
114037,0,64688,r
114037,80641,64689,r
114037,80679,64689,r
114037,80039,64689,r
114037,87475,64689,r
104645,0,64689,r
114037,86921,64689,r
104645,79122,64689,r
104645,80679,64690,r
12377,88717,64690,r
59006,81287,64690,r
83847,81067,64690,r
114037,87279,64690,r
114037,88405,64691,r
104645,80641,64691,r
104645,80039,64691,r
114037,75120,64691,r
104645,86921,64691,r
104645,87279,64691,r
104645,88405,64692,r
104645,87475,64692,r
111869,75386,64692,m
64359,74325,64692,r
41012,82753,64692,r
11754,75386,64693,m
104645,75120,64693,r
113028,86881,64693,r
56113,78031,64693,m
44269,75386,64694,m
92587,74325,64695,r
15074,84822,64695,r
59006,81287,64696,r
45315,75153,64696,m
87318,47162,64697,m
87318,18797,64697,m
87318,3425,64697,m
87318,162,64697,m
87318,87008,64697,m
87318,51432,64697,m
87318,66165,64697,m
87318,105494,64697,m
13277,3803,64697,m
13277,3803,64697,m
13277,91682,64697,m
13277,86889,64697,m
80235,88565,64697,m
114555,74534,64697,r
61207,82143,64697,r
87318,28662,64697,m
77547,81499,64699,r
58572,79933,64699,r
79857,79072,64699,m
91596,75386,64699,m
96382,88565,64701,m
21014,74534,64701,r
69315,79753,64701,r
79490,98597,64702,m
79490,112159,64702,m
114044,84728,64702,m
78522,88717,64703,r
59006,81287,64704,r
113028,86881,64704,r
46020,79761,64706,r
77500,85616,64709,m
72041,75153,64710,m
72041,19815,64710,m
99588,80192,64710,m
113028,86881,64711,r
97354,79753,64711,r
56464,97962,64712,m
56464,97029,64712,m
56464,7606,64712,m
56464,7599,64712,m
56464,82143,64712,m
56464,52573,64712,m
56464,15462,64712,m
50844,73922,64712,m
39045,79761,64713,r
29793,88717,64714,r
79117,83550,64714,r
84185,86775,64714,m
59006,81287,64714,r
81725,80734,64715,m
21014,74534,64717,r
72590,78031,64717,m
72898,74325,64717,r
51596,75409,64718,r
51596,84332,64718,r
99846,79761,64718,r
82293,82567,64718,m
51596,80050,64718,r
82293,82249,64718,m
18288,75386,64722,m
26812,81067,64722,r
48279,79761,64724,r
66801,74767,64724,r
114126,79753,64725,r
39171,77826,64726,r
21014,74534,64726,r
2871,80612,64730,m
14190,86381,64730,m
42317,79854,64731,r
85643,57317,64731,m
46495,74534,64732,r
15040,79761,64732,r
85396,66566,64733,m
48286,82143,64733,r
71563,84822,64735,r
44269,75386,64738,m
103909,15071,64739,r
19437,80090,64740,r
48286,82143,64742,r
72463,74534,64742,r
44810,79761,64745,r
50224,79897,64745,r
9740,75766,64746,r
50579,79500,64746,r
112469,84822,64747,r
99974,80090,64748,r
82177,80192,64749,m
36191,79156,64749,r
20087,77160,64750,r
59819,70180,64750,m
59819,81244,64750,m
80192,99588,64750,m
9740,75766,64751,r
89690,84822,64752,r
115852,82249,64752,r
90768,87920,64752,r
46099,74534,64753,r
51091,74585,64753,r
60107,74646,64754,r
9713,87261,64754,r
70200,76218,64754,m
94729,75386,64755,m
26590,79166,64755,m
75771,75766,64757,r
93321,74534,64757,r
85235,79761,64757,r
88528,80336,64758,r
86896,84822,64759,r
104330,74534,64760,r
58572,82396,64761,r
83379,79430,64761,r
75852,1302,64762,m
96919,74767,64762,r
91041,75153,64763,m
32607,81499,64763,r
50247,79897,64763,r
2274,83550,64763,r
54717,79490,64763,r
96965,88506,64765,r
100655,84822,64766,r
50366,74779,64766,r
46835,79761,64767,r
85316,77061,64767,r
103077,78031,64769,m
44810,87898,64769,r
6291,80090,64770,r
13163,74534,64770,r
70701,71547,64771,m
7053,81287,64771,r
70701,56086,64771,m
70701,12299,64771,m
70701,87840,64771,m
105092,79697,64771,r
70701,32618,64771,m
77741,87261,64771,r
34478,77474,64773,m
114742,81067,64774,r
105554,75860,64774,m
97103,74767,64775,r
79572,92680,64776,m
79572,9817,64776,m
79572,29131,64776,m
83457,79933,64776,r
25020,82143,64776,r
75852,1302,64776,m
30860,80410,64777,r
51309,75153,64777,m
112994,75281,64778,r
67075,75281,64778,r
65753,84110,64778,r
75766,75771,64778,m
46041,79761,64778,r
95968,78780,64778,r
6219,75281,64779,r
97099,85126,64779,r
33217,78700,64781,r
71800,84822,64782,r
2320,88506,64783,r
35068,78031,64783,m
2888,75153,64784,m
37768,46912,64784,m
37768,30323,64784,m
37768,20248,64784,m
37768,78282,64784,m
17522,87944,64787,r
55821,84822,64787,r
84941,79753,64788,r
29616,74534,64790,r
46964,82568,64790,r
34725,75386,64790,m
22398,74168,64790,r
84871,75386,64791,m
66941,74831,64791,r
71356,78031,64792,m
49033,85629,64792,m
74188,58773,64793,m
74188,15071,64793,m
74188,45289,64793,m
74188,92089,64793,m
74188,92219,64793,m
74188,19141,64793,m
74188,43961,64793,m
74188,47480,64793,m
109789,74767,64794,r
101194,84269,64794,r
1874,82874,64794,r
93199,85643,64795,m
6827,74646,64796,r
21928,75766,64798,r
53793,83020,64798,r
85629,59687,64798,m
50247,79897,64799,r
103279,84822,64799,r
11432,80410,64799,r
7663,84419,64800,m
75386,75569,64800,m
1874,82874,64800,r
8548,53470,64801,r
49950,86147,64802,m
52020,84148,64802,r
12726,85255,64803,r
103909,105831,64804,r
22735,80612,64804,m
99588,80192,64804,m
103877,79761,64804,r
71541,84269,64805,r
113882,87948,64805,m
113882,85920,64805,m
60179,74467,64807,m
89388,75729,64810,r
88597,92437,64810,m
91376,81236,64810,r
84590,84297,64810,m
77622,80385,64811,r
39447,74534,64811,r
75771,75766,64812,m
41722,80385,64812,r
91994,75852,64812,r
49539,82143,64813,r
86705,24505,64813,m
18125,75281,64814,r
18094,75729,64814,m
67700,85288,64815,r
90048,84822,64815,r
98563,79572,64815,r
5498,80410,64815,r
94024,75386,64816,m
82249,82293,64816,m
82249,82567,64816,m
38786,85629,64817,m
52042,75281,64820,r
95742,84841,64821,r
87071,79761,64821,r
33178,80612,64822,m
33178,33938,64822,m
17310,77502,64823,m
88928,82519,64823,r
112073,84269,64823,r
62525,85551,64823,m
66801,74767,64825,r
3987,75281,64826,r
55727,80385,64826,r
35485,85255,64826,r
84728,114044,64826,m
84728,111370,64826,m
13163,74534,64826,r
9923,87944,64826,r
14880,75281,64829,r
74188,6537,64829,m
81563,108184,64830,m
104337,74534,64832,r
10152,75281,64832,r
111288,75281,64835,r
85265,110139,64836,m
85265,18274,64836,m
85265,15435,64836,m
85265,100554,64836,m
85265,70301,64836,m
85265,97546,64836,m
85265,52854,64836,m
68638,84110,64836,r
85265,42415,64836,m
94226,75829,64837,r
92403,85255,64838,r
34382,75153,64840,m
84297,84590,64841,m
78834,46041,64842,m
78834,46041,64842,m
98643,75281,64842,r
625,80385,64843,r
33212,74534,64843,r
38931,88732,64843,r
66430,82579,64844,m
41342,86655,64844,m
41342,25074,64844,m
41342,60066,64844,m
41342,75386,64844,m
36104,75281,64845,r
115622,87691,64845,r
29041,82085,64847,r
29131,9817,64847,m
1996,85892,64847,r
29131,79572,64847,m
43014,86281,64847,m
29131,92680,64847,m
5588,77502,64848,m
17303,74325,64848,r
82249,82293,64848,m
82249,82567,64848,m
14297,80090,64848,r
17890,75281,64849,r
104330,74534,64851,r
82010,75281,64852,r
81118,93909,64852,m
81118,44914,64852,m
81118,19048,64852,m
66566,85396,64854,m
108184,81563,64855,m
81906,80612,64855,m
29616,74534,64855,r
54103,82085,64855,r
112331,87691,64856,r
46116,75281,64857,r
15395,77061,64857,r
102254,87691,64857,r
111554,85551,64857,m
78448,29608,64858,m
43861,74767,64858,r
94336,74831,64858,r
11513,75386,64858,m
101332,75531,64859,m
46346,85235,64859,m
47024,85126,64861,r
38812,77502,64861,m
87320,75281,64862,r
27872,84269,64862,r
56528,75692,64863,r
44572,74534,64863,r
6827,74646,64865,r
53448,80090,64867,r
36046,80385,64867,r
6922,75281,64867,r
77317,68840,64867,m
99927,81292,64868,r
80192,99588,64868,m
54934,75153,64869,m
54934,62258,64869,m
112132,82085,64870,r
50106,76154,64870,m
33640,75281,64870,r
64248,80385,64870,r
79150,45448,64870,m
114555,74534,64870,r
75793,45788,64870,m
86705,88319,64871,m
40983,88732,64871,r
86705,97455,64871,m
86705,95734,64871,m
58445,75281,64873,r
76982,85255,64873,r
29336,85032,64873,r
8548,27350,64873,r
112210,85732,64873,m
18362,76344,64874,r
75064,41006,64875,m
116256,77806,64875,r
99069,87944,64876,r
6827,74646,64876,r
7318,84841,64877,r
18446,75281,64877,r
40130,74608,64877,r
114126,85288,64878,r
78292,80090,64879,r
85643,93199,64879,m
8774,78031,64879,m
36001,88629,64881,r
79633,73666,64881,m
19855,75281,64881,r
96919,79933,64881,r
1603,82803,64882,r
53926,78834,64883,r
47864,82249,64883,r
81118,90719,64884,m
58049,75281,64886,r
5979,80410,64887,r
8548,82792,64887,r
99069,87944,64888,r
8548,25933,64888,r
38040,74534,64889,r
11280,76344,64889,r
4318,82094,64890,m
40803,74664,64891,r
43861,74767,64891,r
7414,75281,64892,r
6439,88629,64894,r
13295,76446,64894,m
111370,114044,64895,m
111370,84728,64895,m
79587,79753,64895,r
91465,75281,64896,r
17505,75386,64897,m
42747,76344,64898,r
65745,81190,64899,r
44994,82085,64899,r
16255,74567,64899,r
25492,84847,64900,r
7414,75281,64900,r
17617,74716,64901,m
71453,74325,64902,r
53501,75281,64903,r
45395,80090,64904,r
100320,80486,64904,r
22279,87787,64905,m
46099,74534,64905,r
14999,24786,64906,r
11613,84419,64906,m
82568,9181,64906,m
11613,56074,64906,m
17417,82085,64907,r
63445,85629,64907,r
38424,75281,64908,r
38589,82249,64909,r
30182,85255,64909,r
81118,12807,64910,m
81118,21749,64910,m
12304,75281,64912,r
112246,87691,64912,r
39447,74534,64913,r
114126,79753,64914,r
18557,82085,64915,r
14229,75281,64915,r
8548,18954,64915,r
82293,82567,64916,m
82293,82249,64916,m
86068,79662,64917,m
86068,44071,64917,m
17567,86171,64918,r
21275,77502,64919,m
44994,82085,64919,r
63891,88565,64920,m
102768,85732,64921,m
42424,80410,64921,r
27936,75281,64922,r
9358,86171,64925,r
93338,85255,64926,r
21014,74534,64926,r
2466,75281,64926,r
83379,85859,64926,r
12966,88629,64926,r
63070,75153,64927,m
63070,62258,64927,m
11889,75281,64928,r
85265,17641,64929,m
85265,111429,64929,m
85265,104167,64929,m
85265,14993,64929,m
85265,101594,64929,m
85265,69400,64929,m
85265,26984,64929,m
85265,89473,64929,m
64094,76107,64929,m
85265,68920,64929,m
99588,80192,64930,m
18094,75729,64930,m
82043,81595,64930,r
80789,73521,64932,m
80789,76865,64932,m
57545,75281,64932,r
6827,74646,64933,r
98179,74608,64933,r
24918,74325,64933,r
84728,114044,64935,m
84728,111370,64935,m
57138,74188,64935,r
51457,75281,64935,r
14541,82085,64936,r
77640,81595,64936,r
30261,79753,64937,r
79802,30665,64937,m
17041,82803,64937,r
58818,85255,64938,r
19812,74045,64938,r
48608,82085,64939,r
61634,75281,64939,r
84343,74336,64941,m
52528,75281,64941,r
21189,81423,64942,r
75452,74325,64942,r
77004,75386,64944,m
17660,75153,64944,m
52830,86281,64945,m
87640,24163,64946,m
76697,76548,64947,r
83206,74401,64948,m
83206,105586,64948,m
82567,82249,64948,m
82567,82293,64948,m
110933,77317,64948,m
110933,68840,64948,m
7862,76743,64950,r
81499,45095,64950,m
81203,10563,64950,m
74130,74779,64951,r
101623,76548,64953,r
82249,82567,64954,m
82249,82293,64954,m
46495,74534,64955,r
38657,75852,64955,r
7862,76743,64955,r
78031,8774,64956,m
115622,87691,64958,r
21656,76743,64958,r
75219,74534,64959,r
116178,79802,64959,r
75531,25663,64960,r
75766,75768,64960,m
6827,74646,64961,r
65772,79753,64962,r
104337,74534,64963,r
75771,75766,64963,r
7862,76743,64963,r
24031,77317,64964,m
48840,77216,64964,r
65937,75386,64964,m
52149,75860,64965,m
15819,76743,64967,r
48901,84822,64967,r
34671,75153,64967,m
34671,62258,64967,m
9528,85849,64967,m
9528,95906,64967,m
71356,78031,64968,m
47855,82249,64968,r
67693,82568,64968,r
37834,74534,64969,r
49033,85629,64969,m
57128,88424,64969,r
99674,79761,64970,r
80612,2871,64973,m
99674,79761,64973,r
67075,75281,64973,r
62325,82085,64974,r
52074,84997,64974,r
12188,81423,64976,r
44531,84841,64976,r
81118,21749,64977,m
81118,6395,64977,m
81118,22186,64977,m
99889,75386,64979,m
15618,76548,64980,r
90423,82568,64980,r
8227,82085,64980,r
97029,81190,64981,r
66881,82085,64982,r
39447,74534,64983,r
103909,78429,64983,r
35158,75386,64984,m
35158,60521,64984,m
85643,22371,64985,m
85643,10576,64985,m
87948,113882,64987,m
87948,85920,64987,m
13019,79802,64987,r
48240,81423,64988,r
81118,21749,64989,m
27955,70701,64989,r
68890,87475,64989,r
68890,87475,64989,r
104330,74534,64989,r
86337,75629,64990,r
94054,84825,64990,r
86081,87475,64990,r
86337,77993,64991,r
86081,87475,64991,r
104330,74534,64991,r
1302,75852,64992,m
86337,75629,64992,r
100320,80486,64992,r
112073,76548,64992,r
54800,78572,64992,r
79367,80734,64992,m
68890,81281,64992,r
94054,88250,64992,r
68890,81281,64993,r
50758,76743,64993,r
86337,77993,64993,r
95367,80612,64993,m
86337,77946,64993,r
95367,68325,64993,m
107909,75890,64993,r
38008,79802,64993,r
86337,82687,64993,r
56509,82085,64994,r
103209,56074,64994,m
68890,75120,64994,r
103209,76446,64994,m
46281,84822,64995,r
86337,82687,64995,r
86337,77946,64995,r
68890,75120,64995,r
26300,81974,64996,m
107909,75890,64997,r
94054,88250,64997,r
94054,84825,64998,r
82249,82567,64998,m
82249,82293,64998,m
54103,82085,64999,r
21014,74534,65000,r
79633,73666,65002,m
30790,75281,65002,r
77317,24031,65002,m
80151,115,65002,m
80151,11849,65002,m
50517,74534,65004,r
48725,81190,65004,r
10883,84841,65005,r
68773,79761,65006,r
101916,101933,65007,m
101916,110555,65007,m
101916,14253,65007,m
101916,39196,65007,m
101916,40773,65007,m
105606,81423,65007,r
101916,50558,65007,m
98919,82803,65007,m
101916,24270,65007,m
101916,82143,65007,m
30385,84822,65010,r
77008,80520,65010,m
48279,79761,65011,r
60875,81423,65013,r
61610,79933,65014,r
38786,85629,65014,m
48391,78780,65015,r
84728,97181,65017,m
103909,64000,65017,r
100507,82113,65017,r
84728,37498,65017,m
8227,82085,65018,r
29427,84822,65018,r
107371,81190,65020,r
19867,82780,65022,r
70715,74942,65022,m
70715,18062,65022,m
70715,31537,65022,m
104337,74534,65025,r
103909,79753,65025,r
73666,79633,65026,m
87769,109309,65027,m
41535,80192,65027,m
27362,84822,65027,r
22007,84822,65029,r
109789,81190,65029,r
79156,39503,65030,m
75531,84869,65031,r
78834,89941,65032,m
78834,79405,65032,m
91658,84841,65032,r
2703,79500,65033,r
88725,75153,65033,m
88725,62258,65033,m
6555,79753,65033,r
83261,81423,65033,r
77008,80520,65034,m
83994,81980,65035,m
86151,77502,65035,m
36410,84822,65036,r
80724,74585,65037,r
85643,79839,65037,m
77008,80520,65038,m
69648,86881,65040,r
47932,82249,65040,r
43800,84822,65042,r
31055,90093,65043,r
62488,82579,65043,m
48725,81190,65043,r
46495,74534,65044,r
39331,82579,65045,m
82591,82128,65046,m
4735,78429,65046,r
85396,66566,65047,m
114126,79753,65047,r
1302,75852,65048,m
81405,29807,65048,m
81405,82960,65048,m
81405,37157,65048,m
81405,68648,65048,m
81405,17604,65048,m
81405,68221,65048,m
81405,69883,65048,m
81405,30526,65048,m
46904,74534,65049,r
84694,89818,65051,m
84694,97886,65051,m
84694,8983,65051,m
84694,90375,65051,m
84694,50901,65051,m
82568,36646,65051,m
33802,84346,65052,r
65213,88218,65052,r
82071,85833,65053,r
20736,74468,65054,r
98513,74534,65054,r
112246,82113,65054,r
55789,81423,65055,r
21275,77502,65056,m
44294,80612,65057,m
7100,81190,65057,r
7053,81287,65057,r
82803,98919,65059,m
82874,1874,65060,m
59711,85833,65061,r
112247,82113,65061,r
67338,82143,65061,r
15738,82519,65061,m
15738,93632,65061,m
42093,77878,65062,r
7100,81190,65062,r
7053,81287,65062,r
102310,80612,65063,m
9917,86231,65063,r
57085,88218,65063,r
42299,74534,65063,r
68877,88003,65064,r
45309,75153,65064,m
6827,74646,65064,r
112127,82113,65064,r
30994,79761,65065,r
107591,75531,65065,m
25260,74227,65065,r
98116,85833,65066,r
105441,78031,65066,m
17491,80836,65067,m
30994,79761,65067,r
28443,74227,65067,r
6827,74646,65068,r
7053,81287,65068,r
35916,77878,65069,r
44294,80612,65070,m
111558,82752,65070,r
42299,74534,65070,r
5508,78031,65071,m
65639,82363,65072,r
39197,86231,65072,r
53357,81423,65072,r
7053,81287,65073,r
25957,82113,65073,r
5475,77474,65073,m
5475,23025,65073,m
4715,82976,65074,r
92411,81190,65074,r
6828,75153,65074,m
6828,62258,65074,m
79722,25165,65075,m
42299,74534,65075,r
34186,88003,65076,r
82085,31099,65077,m
109011,79761,65077,r
7053,81287,65078,r
64681,85833,65079,r
55787,80486,65079,r
53688,86231,65080,r
82817,82803,65081,r
30831,86281,65082,m
7053,81287,65083,r
72186,74227,65083,r
101999,84822,65084,r
99952,74534,65084,r
84099,82803,65084,r
38448,74227,65086,r
36839,75386,65086,m
6886,87640,65086,r
22252,82803,65086,r
60869,82143,65087,r
72782,74168,65087,r
86778,82085,65087,r
82568,9181,65087,m
7053,81287,65088,r
66591,88693,65088,r
109789,81190,65088,r
18547,82085,65089,r
63238,78031,65089,m
7382,86231,65089,r
111740,80142,65090,m
61472,75153,65090,m
38786,85629,65092,m
9211,88218,65092,r
